check,file,status,value,detail
row count,testing/Fifth_Third_Bancorp/node_features.csv.gz,PASS,7266,
duplicate rows,testing/Fifth_Third_Bancorp/node_features.csv.gz,PASS,0,
missing values by column,testing/Fifth_Third_Bancorp/node_features.csv.gz::node_id,PASS,0,
missing values by column,testing/Fifth_Third_Bancorp/node_features.csv.gz::Account_Country,PASS,0,
missing values by column,testing/Fifth_Third_Bancorp/node_features.csv.gz::Account_Currency,PASS,0,
missing values by column,testing/Fifth_Third_Bancorp/node_features.csv.gz::Entity_Type,PASS,0,
missing values by column,testing/Fifth_Third_Bancorp/node_features.csv.gz::Does_Account_Have_Debit_Card,PASS,0,
missing values by column,testing/Fifth_Third_Bancorp/node_features.csv.gz::DebitCard_Index_in_EntityCards,PASS,0,
missing values by column,testing/Fifth_Third_Bancorp/node_features.csv.gz::MCC,PASS,0,
missing values by column,testing/Fifth_Third_Bancorp/node_features.csv.gz::Account_Type,PASS,0,
missing values by column,testing/Fifth_Third_Bancorp/node_features.csv.gz::Max_Overdraft,PASS,0,
missing values by column,testing/Fifth_Third_Bancorp/node_features.csv.gz::account_kind,PASS,0,
missing values by column,testing/Fifth_Third_Bancorp/node_features.csv.gz::hist_sent_count,PASS,0,
missing values by column,testing/Fifth_Third_Bancorp/node_features.csv.gz::hist_sent_amount_sum,PASS,0,
missing values by column,testing/Fifth_Third_Bancorp/node_features.csv.gz::hist_recv_count,PASS,0,
missing values by column,testing/Fifth_Third_Bancorp/node_features.csv.gz::hist_recv_amount_sum,PASS,0,
missing values by column,testing/Fifth_Third_Bancorp/node_features.csv.gz::hist_out_degree,PASS,0,
missing values by column,testing/Fifth_Third_Bancorp/node_features.csv.gz::hist_in_degree,PASS,0,
column dtype,testing/Fifth_Third_Bancorp/node_features.csv.gz::node_id,PASS,int64,
column dtype,testing/Fifth_Third_Bancorp/node_features.csv.gz::Account_Country,PASS,str,
column dtype,testing/Fifth_Third_Bancorp/node_features.csv.gz::Account_Currency,PASS,str,
column dtype,testing/Fifth_Third_Bancorp/node_features.csv.gz::Entity_Type,PASS,str,
column dtype,testing/Fifth_Third_Bancorp/node_features.csv.gz::Does_Account_Have_Debit_Card,PASS,float64,
column dtype,testing/Fifth_Third_Bancorp/node_features.csv.gz::DebitCard_Index_in_EntityCards,PASS,float64,
column dtype,testing/Fifth_Third_Bancorp/node_features.csv.gz::MCC,PASS,float64,
column dtype,testing/Fifth_Third_Bancorp/node_features.csv.gz::Account_Type,PASS,str,
column dtype,testing/Fifth_Third_Bancorp/node_features.csv.gz::Max_Overdraft,PASS,float64,
column dtype,testing/Fifth_Third_Bancorp/node_features.csv.gz::account_kind,PASS,str,
column dtype,testing/Fifth_Third_Bancorp/node_features.csv.gz::hist_sent_count,PASS,float64,
column dtype,testing/Fifth_Third_Bancorp/node_features.csv.gz::hist_sent_amount_sum,PASS,float64,
column dtype,testing/Fifth_Third_Bancorp/node_features.csv.gz::hist_recv_count,PASS,float64,
column dtype,testing/Fifth_Third_Bancorp/node_features.csv.gz::hist_recv_amount_sum,PASS,float64,
column dtype,testing/Fifth_Third_Bancorp/node_features.csv.gz::hist_out_degree,PASS,float64,
column dtype,testing/Fifth_Third_Bancorp/node_features.csv.gz::hist_in_degree,PASS,float64,
duplicate txn_id values,testing/Fifth_Third_Bancorp/transactions.csv.gz,PASS,0,
duplicate txn_id values,testing/Fifth_Third_Bancorp/ground_truth.csv.gz,PASS,0,
invalid or unparseable timestamps,testing/Fifth_Third_Bancorp/ground_truth.csv.gz,PASS,0,
timestamps outside expected period,testing/Fifth_Third_Bancorp/ground_truth.csv.gz,PASS,0,
zero amounts,testing/Fifth_Third_Bancorp/transactions.csv.gz,PASS,0,
negative amounts,testing/Fifth_Third_Bancorp/transactions.csv.gz,PASS,0,
extreme amount max,testing/Fifth_Third_Bancorp/transactions.csv.gz,PASS,27841907.79,
invalid labels,testing/Fifth_Third_Bancorp/ground_truth.csv.gz,PASS,0,
class imbalance,testing/Fifth_Third_Bancorp/ground_truth.csv.gz,WARNING,"{""0"": 17236, ""1"": 26}",fraud_rate=0.001506
unique source accounts,testing/Fifth_Third_Bancorp/transactions.csv.gz,PASS,2061,
unique destination accounts,testing/Fifth_Third_Bancorp/transactions.csv.gz,PASS,5319,
unknown account references,testing/Fifth_Third_Bancorp,PASS,0,
invalid bank values,testing/Fifth_Third_Bancorp/transactions.csv.gz,PASS,1,
inconsistent currencies,testing/Fifth_Third_Bancorp/transactions.csv.gz,WARNING,"HUF,USD",
constant columns,testing/Fifth_Third_Bancorp/transactions.csv.gz::src_bank_id,WARNING,1,
constant columns,testing/Fifth_Third_Bancorp/transactions.csv.gz::currency,WARNING,1,
constant columns,testing/Fifth_Third_Bancorp/transactions.csv.gz::Sufficient_Funds,WARNING,1,
constant columns,testing/Fifth_Third_Bancorp/transactions.csv.gz::Overdraft_Okay,WARNING,1,
constant columns,testing/Fifth_Third_Bancorp/transactions.csv.gz::Is_All_Cash,WARNING,1,
graph nodes missing from node maps,testing/Fifth_Third_Bancorp/edge_list.csv.gz,PASS,0,
duplicate graph edges,testing/Fifth_Third_Bancorp/edge_list.csv.gz,PASS,0,
disconnected or isolated nodes,testing/Fifth_Third_Bancorp,PASS,0,
graph endpoint node features,testing/Fifth_Third_Bancorp,PASS,7266,
transactions match labels,testing/Fifth_Third_Bancorp,PASS,0,
core file exists,testing/Key_Bank/transactions.csv.gz,PASS,True,
core file exists,testing/Key_Bank/ground_truth.csv.gz,PASS,True,
core file exists,testing/Key_Bank/edge_list.csv.gz,PASS,True,
core file exists,testing/Key_Bank/node_map.csv.gz,PASS,True,
core file exists,testing/Key_Bank/node_features.csv.gz,PASS,True,
row count,testing/Key_Bank/transactions.csv.gz,PASS,11194,
duplicate rows,testing/Key_Bank/transactions.csv.gz,PASS,0,
missing values by column,testing/Key_Bank/transactions.csv.gz::txn_id,PASS,0,
missing values by column,testing/Key_Bank/transactions.csv.gz::timestamp,PASS,0,
missing values by column,testing/Key_Bank/transactions.csv.gz::Transaction_Date,PASS,0,
missing values by column,testing/Key_Bank/transactions.csv.gz::Transaction_Time,PASS,0,
missing values by column,testing/Key_Bank/transactions.csv.gz::src_id,PASS,0,
missing values by column,testing/Key_Bank/transactions.csv.gz::dst_id,PASS,0,
missing values by column,testing/Key_Bank/transactions.csv.gz::src_bank_id,PASS,0,
missing values by column,testing/Key_Bank/transactions.csv.gz::dst_bank_id,PASS,0,
missing values by column,testing/Key_Bank/transactions.csv.gz::Transaction_Day_of_Week,PASS,0,
missing values by column,testing/Key_Bank/transactions.csv.gz::amount,PASS,0,
missing values by column,testing/Key_Bank/transactions.csv.gz::currency,PASS,0,
missing values by column,testing/Key_Bank/transactions.csv.gz::Amount_Received,PASS,0,
missing values by column,testing/Key_Bank/transactions.csv.gz::Receiving_Currency,PASS,0,
missing values by column,testing/Key_Bank/transactions.csv.gz::payment_format,PASS,0,
missing values by column,testing/Key_Bank/transactions.csv.gz::From_Initial_Balance,PASS,0,
missing values by column,testing/Key_Bank/transactions.csv.gz::To_Initial_Balance,PASS,0,
missing values by column,testing/Key_Bank/transactions.csv.gz::Sufficient_Funds,PASS,0,
missing values by column,testing/Key_Bank/transactions.csv.gz::Overdraft_Okay,PASS,0,
missing values by column,testing/Key_Bank/transactions.csv.gz::Is_All_Cash,PASS,0,
missing values by column,testing/Key_Bank/transactions.csv.gz::Is_Hold,PASS,0,
missing values by column,testing/Key_Bank/transactions.csv.gz::transaction_type_model_safe,PASS,0,
missing values by column,testing/Key_Bank/transactions.csv.gz::src_prev_txn_count,PASS,0,
missing values by column,testing/Key_Bank/transactions.csv.gz::src_prev_amount_sum,PASS,0,
missing values by column,testing/Key_Bank/transactions.csv.gz::src_prev_amount_mean,PASS,0,
missing values by column,testing/Key_Bank/transactions.csv.gz::dst_prev_txn_count,PASS,0,
missing values by column,testing/Key_Bank/transactions.csv.gz::dst_prev_amount_sum,PASS,0,
missing values by column,testing/Key_Bank/transactions.csv.gz::dst_prev_amount_mean,PASS,0,
column dtype,testing/Key_Bank/transactions.csv.gz::txn_id,PASS,int64,
column dtype,testing/Key_Bank/transactions.csv.gz::timestamp,PASS,str,
column dtype,testing/Key_Bank/transactions.csv.gz::Transaction_Date,PASS,str,
column dtype,testing/Key_Bank/transactions.csv.gz::Transaction_Time,PASS,str,
column dtype,testing/Key_Bank/transactions.csv.gz::src_id,PASS,int64,
column dtype,testing/Key_Bank/transactions.csv.gz::dst_id,PASS,int64,
column dtype,testing/Key_Bank/transactions.csv.gz::src_bank_id,PASS,str,
column dtype,testing/Key_Bank/transactions.csv.gz::dst_bank_id,PASS,str,
column dtype,testing/Key_Bank/transactions.csv.gz::Transaction_Day_of_Week,PASS,str,
column dtype,testing/Key_Bank/transactions.csv.gz::amount,PASS,float64,
column dtype,testing/Key_Bank/transactions.csv.gz::currency,PASS,str,
column dtype,testing/Key_Bank/transactions.csv.gz::Amount_Received,PASS,float64,
column dtype,testing/Key_Bank/transactions.csv.gz::Receiving_Currency,PASS,str,
column dtype,testing/Key_Bank/transactions.csv.gz::payment_format,PASS,str,
column dtype,testing/Key_Bank/transactions.csv.gz::From_Initial_Balance,PASS,float64,
column dtype,testing/Key_Bank/transactions.csv.gz::To_Initial_Balance,PASS,float64,
column dtype,testing/Key_Bank/transactions.csv.gz::Sufficient_Funds,PASS,int64,
column dtype,testing/Key_Bank/transactions.csv.gz::Overdraft_Okay,PASS,int64,
column dtype,testing/Key_Bank/transactions.csv.gz::Is_All_Cash,PASS,int64,
column dtype,testing/Key_Bank/transactions.csv.gz::Is_Hold,PASS,int64,
column dtype,testing/Key_Bank/transactions.csv.gz::transaction_type_model_safe,PASS,str,
column dtype,testing/Key_Bank/transactions.csv.gz::src_prev_txn_count,PASS,int64,
column dtype,testing/Key_Bank/transactions.csv.gz::src_prev_amount_sum,PASS,float64,
column dtype,testing/Key_Bank/transactions.csv.gz::src_prev_amount_mean,PASS,float64,
column dtype,testing/Key_Bank/transactions.csv.gz::dst_prev_txn_count,PASS,int64,
column dtype,testing/Key_Bank/transactions.csv.gz::dst_prev_amount_sum,PASS,float64,
column dtype,testing/Key_Bank/transactions.csv.gz::dst_prev_amount_mean,PASS,float64,
row count,testing/Key_Bank/ground_truth.csv.gz,PASS,11194,
duplicate rows,testing/Key_Bank/ground_truth.csv.gz,PASS,0,
missing values by column,testing/Key_Bank/ground_truth.csv.gz::txn_id,PASS,0,
missing values by column,testing/Key_Bank/ground_truth.csv.gz::timestamp,PASS,0,
missing values by column,testing/Key_Bank/ground_truth.csv.gz::split,PASS,0,
missing values by column,testing/Key_Bank/ground_truth.csv.gz::y,PASS,0,
column dtype,testing/Key_Bank/ground_truth.csv.gz::txn_id,PASS,int64,
column dtype,testing/Key_Bank/ground_truth.csv.gz::timestamp,PASS,str,
column dtype,testing/Key_Bank/ground_truth.csv.gz::split,PASS,str,
column dtype,testing/Key_Bank/ground_truth.csv.gz::y,PASS,int64,
row count,testing/Key_Bank/edge_list.csv.gz,PASS,11194,
duplicate rows,testing/Key_Bank/edge_list.csv.gz,PASS,0,
missing values by column,testing/Key_Bank/edge_list.csv.gz::txn_id,PASS,0,
missing values by column,testing/Key_Bank/edge_list.csv.gz::src_node,PASS,0,
missing values by column,testing/Key_Bank/edge_list.csv.gz::dst_node,PASS,0,
missing values by column,testing/Key_Bank/edge_list.csv.gz::timestamp,PASS,0,
missing values by column,testing/Key_Bank/edge_list.csv.gz::amount,PASS,0,
missing values by column,testing/Key_Bank/edge_list.csv.gz::currency,PASS,0,
missing values by column,testing/Key_Bank/edge_list.csv.gz::Amount_Received,PASS,0,
missing values by column,testing/Key_Bank/edge_list.csv.gz::Receiving_Currency,PASS,0,
missing values by column,testing/Key_Bank/edge_list.csv.gz::payment_format,PASS,0,
missing values by column,testing/Key_Bank/edge_list.csv.gz::transaction_type_model_safe,PASS,0,
column dtype,testing/Key_Bank/edge_list.csv.gz::txn_id,PASS,int64,
column dtype,testing/Key_Bank/edge_list.csv.gz::src_node,PASS,int64,
column dtype,testing/Key_Bank/edge_list.csv.gz::dst_node,PASS,int64,
column dtype,testing/Key_Bank/edge_list.csv.gz::timestamp,PASS,str,
column dtype,testing/Key_Bank/edge_list.csv.gz::amount,PASS,float64,
column dtype,testing/Key_Bank/edge_list.csv.gz::currency,PASS,str,
column dtype,testing/Key_Bank/edge_list.csv.gz::Amount_Received,PASS,float64,
column dtype,testing/Key_Bank/edge_list.csv.gz::Receiving_Currency,PASS,str,
column dtype,testing/Key_Bank/edge_list.csv.gz::payment_format,PASS,str,
column dtype,testing/Key_Bank/edge_list.csv.gz::transaction_type_model_safe,PASS,str,
row count,testing/Key_Bank/node_map.csv.gz,PASS,4868,
duplicate rows,testing/Key_Bank/node_map.csv.gz,PASS,0,
missing values by column,testing/Key_Bank/node_map.csv.gz::account_id,PASS,0,
missing values by column,testing/Key_Bank/node_map.csv.gz::node_id,PASS,0,
column dtype,testing/Key_Bank/node_map.csv.gz::account_id,PASS,int64,
column dtype,testing/Key_Bank/node_map.csv.gz::node_id,PASS,int64,
row count,testing/Key_Bank/node_features.csv.gz,PASS,4868,
duplicate rows,testing/Key_Bank/node_features.csv.gz,PASS,0,
missing values by column,testing/Key_Bank/node_features.csv.gz::node_id,PASS,0,
missing values by column,testing/Key_Bank/node_features.csv.gz::Account_Country,PASS,0,
missing values by column,testing/Key_Bank/node_features.csv.gz::Account_Currency,PASS,0,
missing values by column,testing/Key_Bank/node_features.csv.gz::Entity_Type,PASS,0,
missing values by column,testing/Key_Bank/node_features.csv.gz::Does_Account_Have_Debit_Card,PASS,0,
missing values by column,testing/Key_Bank/node_features.csv.gz::DebitCard_Index_in_EntityCards,PASS,0,
missing values by column,testing/Key_Bank/node_features.csv.gz::MCC,PASS,0,
missing values by column,testing/Key_Bank/node_features.csv.gz::Account_Type,PASS,0,
missing values by column,testing/Key_Bank/node_features.csv.gz::Max_Overdraft,PASS,0,
missing values by column,testing/Key_Bank/node_features.csv.gz::account_kind,PASS,0,
missing values by column,testing/Key_Bank/node_features.csv.gz::hist_sent_count,PASS,0,
missing values by column,testing/Key_Bank/node_features.csv.gz::hist_sent_amount_sum,PASS,0,
missing values by column,testing/Key_Bank/node_features.csv.gz::hist_recv_count,PASS,0,
missing values by column,testing/Key_Bank/node_features.csv.gz::hist_recv_amount_sum,PASS,0,
missing values by column,testing/Key_Bank/node_features.csv.gz::hist_out_degree,PASS,0,
missing values by column,testing/Key_Bank/node_features.csv.gz::hist_in_degree,PASS,0,
column dtype,testing/Key_Bank/node_features.csv.gz::node_id,PASS,int64,
column dtype,testing/Key_Bank/node_features.csv.gz::Account_Country,PASS,str,
column dtype,testing/Key_Bank/node_features.csv.gz::Account_Currency,PASS,str,
column dtype,testing/Key_Bank/node_features.csv.gz::Entity_Type,PASS,str,
column dtype,testing/Key_Bank/node_features.csv.gz::Does_Account_Have_Debit_Card,PASS,float64,
column dtype,testing/Key_Bank/node_features.csv.gz::DebitCard_Index_in_EntityCards,PASS,float64,
column dtype,testing/Key_Bank/node_features.csv.gz::MCC,PASS,float64,
column dtype,testing/Key_Bank/node_features.csv.gz::Account_Type,PASS,str,
column dtype,testing/Key_Bank/node_features.csv.gz::Max_Overdraft,PASS,float64,
column dtype,testing/Key_Bank/node_features.csv.gz::account_kind,PASS,str,
column dtype,testing/Key_Bank/node_features.csv.gz::hist_sent_count,PASS,float64,
column dtype,testing/Key_Bank/node_features.csv.gz::hist_sent_amount_sum,PASS,float64,
column dtype,testing/Key_Bank/node_features.csv.gz::hist_recv_count,PASS,float64,
column dtype,testing/Key_Bank/node_features.csv.gz::hist_recv_amount_sum,PASS,float64,
column dtype,testing/Key_Bank/node_features.csv.gz::hist_out_degree,PASS,float64,
column dtype,testing/Key_Bank/node_features.csv.gz::hist_in_degree,PASS,float64,
duplicate txn_id values,testing/Key_Bank/transactions.csv.gz,PASS,0,
duplicate txn_id values,testing/Key_Bank/ground_truth.csv.gz,PASS,0,
invalid or unparseable timestamps,testing/Key_Bank/ground_truth.csv.gz,PASS,0,
timestamps outside expected period,testing/Key_Bank/ground_truth.csv.gz,PASS,0,
zero amounts,testing/Key_Bank/transactions.csv.gz,PASS,0,
negative amounts,testing/Key_Bank/transactions.csv.gz,PASS,0,
extreme amount max,testing/Key_Bank/transactions.csv.gz,PASS,8626566.37,
invalid labels,testing/Key_Bank/ground_truth.csv.gz,PASS,0,
class imbalance,testing/Key_Bank/ground_truth.csv.gz,WARNING,"{""0"": 11149, ""1"": 45}",fraud_rate=0.004020
unique source accounts,testing/Key_Bank/transactions.csv.gz,PASS,2025,
unique destination accounts,testing/Key_Bank/transactions.csv.gz,PASS,2918,
unknown account references,testing/Key_Bank,PASS,0,
invalid bank values,testing/Key_Bank/transactions.csv.gz,PASS,1,
inconsistent currencies,testing/Key_Bank/transactions.csv.gz,WARNING,"CNY,EUR,USD",
constant columns,testing/Key_Bank/transactions.csv.gz::src_bank_id,WARNING,1,
constant columns,testing/Key_Bank/transactions.csv.gz::Overdraft_Okay,WARNING,1,
constant columns,testing/Key_Bank/transactions.csv.gz::Is_All_Cash,WARNING,1,
graph nodes missing from node maps,testing/Key_Bank/edge_list.csv.gz,PASS,0,
duplicate graph edges,testing/Key_Bank/edge_list.csv.gz,PASS,0,
disconnected or isolated nodes,testing/Key_Bank,PASS,0,
graph endpoint node features,testing/Key_Bank,PASS,4868,
transactions match labels,testing/Key_Bank,PASS,0,
transactions duplicated across splits or banks,all ground_truth,PASS,0,
transactions lost during splitting,all ground_truth,PASS,543298,selected-bank rows in final dataset
schema differences across folders,training/Wells_Fargo,PASS,"{""transactions"": 27, ""ground_truth"": 4, ""edge_list"": 10, ""node_map"": 2, ""node_features"": 16}",
schema differences across folders,training/Citi,PASS,"{""transactions"": 27, ""ground_truth"": 4, ""edge_list"": 10, ""node_map"": 2, ""node_features"": 16}",
